NrFeat,Model,Step,train.isOptimal,validation.isOptimal,test.isOptimal
2,93,67,0.9000,0.8500,0.8543
2,93,68,0.8917,0.9167,0.8693
2,93,69,0.8625,0.9000,0.8543
2,93,70,0.8750,0.8167,0.8241
2,93,71,0.8917,0.8167,0.8593
2,93,72,0.8833,0.8667,0.8593
2,93,73,0.8958,0.9167,0.8593
2,93,74,0.9208,0.9167,0.8593
2,93,75,0.9167,0.8833,0.8593
2,93,76,0.9125,0.8833,0.8693
2,93,77,0.9000,0.9000,0.8593
2,93,78,0.9375,0.8333,0.8794
2,93,79,0.9208,0.8833,0.9045
2,93,80,0.8958,0.9333,0.9095
2,93,81,0.8875,0.9333,0.9246
2,93,82,0.8625,0.9333,0.9296
2,93,83,0.8792,0.9167,0.8995
2,93,84,0.9042,0.9667,0.9146
2,93,85,0.9417,0.9500,0.8894
2,93,86,0.9042,0.9333,0.9095
2,93,87,0.9167,0.9333,0.9045
2,93,88,0.9083,0.8833,0.9397
2,93,89,0.9375,0.8167,0.9095
2,93,90,0.9333,0.8833,0.9196
2,93,91,0.9167,0.9000,0.9347
2,93,92,0.9375,0.9167,0.9196
2,93,93,0.9167,0.9500,0.9397
2,93,94,0.9417,0.9833,0.9246
2,93,95,0.9583,1.0000,0.9497
2,93,96,0.9833,1.0000,0.9749
2,93,97,0.9875,1.0000,1.0000
2,93,98,0.9917,1.0000,0.9899
2,93,99,1.0000,1.0000,1.0000
2,93,100,1.0000,1.0000,1.0000
2,94,1,0.9083,0.8833,0.9397
2,94,2,0.8958,0.8833,0.9347
2,94,3,0.8708,0.8667,0.9296
2,94,4,0.8750,0.8667,0.9146
2,94,5,0.8875,0.8833,0.8995
2,94,6,0.8750,0.9333,0.8744
2,94,7,0.9000,0.8833,0.8894
2,94,8,0.8625,0.9000,0.8995
2,94,9,0.8958,0.9333,0.8945
2,94,10,0.9083,0.9333,0.8894
2,94,11,0.9292,0.9000,0.8844
2,94,12,0.9375,0.9167,0.8643
2,94,13,0.9292,0.9167,0.8543
2,94,14,0.9042,0.9333,0.8643
2,94,15,0.8875,0.9333,0.8794
2,94,16,0.8917,0.9667,0.8894
2,94,17,0.8750,0.9167,0.9095
2,94,18,0.8875,0.9000,0.8844
2,94,19,0.9042,0.9000,0.9095
2,94,20,0.9167,0.8833,0.9146
2,94,21,0.9167,0.9167,0.9095
2,94,22,0.9125,0.9000,0.9296
2,94,23,0.9167,0.9000,0.9246
2,94,24,0.9000,0.9000,0.9246
2,94,25,0.9083,0.8833,0.8844
2,94,26,0.9125,0.9000,0.8794
2,94,27,0.8958,0.9333,0.8894
2,94,28,0.8958,0.9167,0.8945
2,94,29,0.9125,0.9333,0.9095
2,94,30,0.8917,0.9000,0.9146
2,94,31,0.9042,0.8333,0.9246
2,94,32,0.9083,0.8667,0.8995
2,94,33,0.8875,0.8667,0.8995
2,94,34,0.8833,0.8667,0.8894
2,94,35,0.9000,0.8667,0.8844
2,94,36,0.9292,0.8667,0.8995
2,94,37,0.9250,0.9000,0.8894
2,94,38,0.9417,0.8833,0.8844
2,94,39,0.9292,0.8500,0.8643
2,94,40,0.9167,0.8833,0.8844
2,94,41,0.8958,0.9333,0.8844
2,94,42,0.9000,0.9167,0.8945
2,94,43,0.9000,0.9000,0.8844
2,94,44,0.9083,0.8833,0.9095
2,94,45,0.9125,0.8500,0.9447
2,94,46,0.9000,0.8667,0.9146
2,94,47,0.8542,0.8500,0.9146
2,94,48,0.8583,0.8333,0.9095
2,94,49,0.8583,0.8500,0.9045
2,94,50,0.8542,0.9167,0.9196
2,94,51,0.8833,0.9000,0.9095
2,94,52,0.9125,0.8833,0.9296
2,94,53,0.8958,0.8667,0.9246
2,94,54,0.8833,0.8833,0.9045
2,94,55,0.9000,0.8500,0.8945
2,94,56,0.8958,0.8833,0.8844
2,94,57,0.9042,0.9000,0.8945
2,94,58,0.8833,0.9500,0.8894
2,94,59,0.8917,0.9500,0.8794
2,94,60,0.9125,0.9000,0.8844
2,94,61,0.9292,0.9333,0.8794
2,94,62,0.9208,0.9167,0.8995
2,94,63,0.9292,0.8833,0.8894
2,94,64,0.9292,0.8833,0.8643
2,94,65,0.9083,0.9167,0.8693
2,94,66,0.9083,0.9167,0.8744
2,94,67,0.9250,0.9000,0.8995
2,94,68,0.9292,0.9333,0.9146
2,94,69,0.9000,0.9333,0.9347
2,94,70,0.9208,0.9167,0.9397
2,94,71,0.9250,0.9167,0.9548
2,94,72,0.9083,0.9500,0.9648
2,94,73,0.9083,0.9500,0.9548
2,94,74,0.9292,0.8833,0.9598
2,94,75,0.9375,0.8333,0.9347
2,94,76,0.9250,0.9000,0.9548
2,94,77,0.9542,0.8833,0.9548
2,94,78,0.9500,0.9167,0.9296
2,94,79,0.9417,0.9333,0.9095
2,94,80,0.9458,0.9667,0.8844
2,94,81,0.9250,0.9500,0.9045
2,94,82,0.9125,0.9167,0.9045
2,94,83,0.9042,0.9500,0.9296
2,94,84,0.9458,0.9500,0.9095
2,94,85,0.9375,0.9667,0.9146
2,94,86,0.9417,0.9333,0.9246
2,94,87,0.9458,0.9333,0.9347
2,94,88,0.9167,0.9500,0.9347
2,94,89,0.9500,0.9000,0.9397
2,94,90,0.9500,0.9167,0.9397
2,94,91,0.9500,0.9167,0.9347
2,94,92,0.9417,0.9500,0.9447
2,94,93,0.9458,0.9667,0.9648
2,94,94,0.9583,0.9667,0.9598
2,94,95,0.9292,0.9500,0.9648
2,94,96,0.9542,1.0000,0.9799
2,94,97,0.9750,0.9833,0.9950
2,94,98,0.9792,0.9833,0.9849
2,94,99,1.0000,1.0000,0.9950
2,94,100,1.0000,1.0000,1.0000
2,95,1,0.8667,0.7500,0.8040
2,95,2,0.8125,0.6667,0.7538
2,95,3,0.7708,0.6833,0.7588
2,95,4,0.7708,0.7667,0.7286
2,95,5,0.7875,0.7667,0.7136
2,95,6,0.7833,0.7500,0.7136
2,95,7,0.7833,0.7833,0.7286
2,95,8,0.7625,0.8167,0.7236
2,95,9,0.7667,0.8333,0.6935
2,95,10,0.7458,0.8000,0.7286
2,95,11,0.7333,0.8667,0.7286
2,95,12,0.7208,0.8833,0.7437
2,95,13,0.7708,0.8000,0.7538
2,95,14,0.7625,0.8167,0.7487
2,95,15,0.7750,0.7833,0.7739
2,95,16,0.7750,0.7833,0.7739
2,95,17,0.8000,0.7833,0.7889
2,95,18,0.7458,0.8500,0.7638
2,95,19,0.7750,0.8000,0.7688
2,95,20,0.7667,0.8000,0.7889
2,95,21,0.7833,0.8000,0.7739
2,95,22,0.7583,0.7667,0.7940
2,95,23,0.8000,0.8000,0.8040
2,95,24,0.7875,0.7500,0.7839
2,95,25,0.8000,0.7667,0.7739
2,95,26,0.7833,0.7500,0.8090
2,95,27,0.7667,0.7333,0.7889
2,95,28,0.7458,0.7333,0.7739
2,95,29,0.7667,0.7000,0.7638
2,95,30,0.7667,0.6667,0.7638
2,95,31,0.7875,0.6667,0.7538
2,95,32,0.7750,0.7000,0.7437
2,95,33,0.7333,0.7833,0.7337
2,95,34,0.7542,0.7000,0.7035
2,95,35,0.7792,0.7333,0.7286
2,95,36,0.7792,0.7333,0.7437
2,95,37,0.7875,0.7333,0.7990
2,95,38,0.7667,0.7667,0.7538
2,95,39,0.7792,0.7667,0.7739
2,95,40,0.7583,0.7833,0.7990
2,95,41,0.7625,0.7500,0.7940
2,95,42,0.7500,0.7833,0.7789
2,95,43,0.7875,0.7167,0.7688
2,95,44,0.8000,0.6833,0.7940
2,95,45,0.8083,0.7333,0.7739
2,95,46,0.8125,0.7000,0.7940
2,95,47,0.8083,0.6833,0.7236
2,95,48,0.8042,0.7000,0.7889
2,95,49,0.8083,0.7833,0.7940
2,95,50,0.7833,0.8000,0.8141
2,95,51,0.7833,0.8000,0.7789
2,95,52,0.7583,0.8000,0.8241
2,95,53,0.7500,0.8667,0.8141
2,95,54,0.7625,0.8333,0.8191
2,95,55,0.7667,0.8500,0.7940
2,95,56,0.8417,0.8667,0.8040
2,95,57,0.8250,0.8333,0.7789
2,95,58,0.8333,0.8333,0.7940
2,95,59,0.8125,0.7833,0.8040
2,95,60,0.8125,0.8000,0.7889
2,95,61,0.8250,0.7500,0.7739
2,95,62,0.8375,0.7333,0.7638
2,95,63,0.8417,0.7833,0.7789
2,95,64,0.8417,0.7667,0.7889
2,95,65,0.8458,0.8000,0.8141
2,95,66,0.8167,0.8167,0.8191
2,95,67,0.8375,0.8000,0.8191
2,95,68,0.8375,0.8500,0.8492
2,95,69,0.8542,0.8333,0.8643
2,95,70,0.8500,0.8500,0.8643
2,95,71,0.8292,0.8500,0.8693
2,95,72,0.8708,0.8500,0.8744
2,95,73,0.8792,0.8333,0.8593
2,95,74,0.8917,0.9000,0.8894
2,95,75,0.8708,0.8167,0.8945
2,95,76,0.8542,0.8167,0.8995
2,95,77,0.8792,0.9000,0.8945
2,95,78,0.8708,0.9000,0.8844
2,95,79,0.8625,0.8500,0.8693
2,95,80,0.8583,0.9000,0.8693
2,95,81,0.8625,0.9167,0.8543
2,95,82,0.8583,0.9167,0.8392
2,95,83,0.8625,0.9167,0.8593
2,95,84,0.8583,0.9000,0.8894
2,95,85,0.8708,0.9167,0.8844
2,95,86,0.8875,0.9000,0.8693
2,95,87,0.8750,0.9000,0.8844
2,95,88,0.8917,0.9167,0.8894
2,95,89,0.9042,0.9333,0.9045
2,95,90,0.8917,0.9667,0.9296
2,95,91,0.9167,0.9333,0.9045
2,95,92,0.9208,0.9667,0.9045
2,95,93,0.9333,0.9833,0.9447
2,95,94,0.9583,0.9667,0.9397
2,95,95,0.9583,1.0000,0.9548
2,95,96,0.9625,0.9833,0.9749
2,95,97,0.9792,0.9833,0.9849
2,95,98,0.9875,0.9833,0.9849
2,95,99,1.0000,0.9833,0.9950
2,95,100,1.0000,1.0000,1.0000
2,96,1,0.8667,0.7500,0.8040
2,96,2,0.8208,0.6500,0.7538
2,96,3,0.7583,0.7000,0.7688
2,96,4,0.7250,0.7500,0.7337
2,96,5,0.7708,0.8333,0.7588
2,96,6,0.8167,0.8500,0.7538
2,96,7,0.8042,0.8667,0.7889
2,96,8,0.7833,0.8833,0.7839
2,96,9,0.8125,0.8667,0.7688
2,96,10,0.7958,0.8333,0.8090
2,96,11,0.8292,0.8000,0.7940
2,96,12,0.8375,0.7833,0.7789
2,96,13,0.8375,0.8333,0.7688
2,96,14,0.8375,0.8000,0.7538
2,96,15,0.8458,0.7833,0.8090
2,96,16,0.8333,0.8333,0.8141
2,96,17,0.8083,0.8667,0.7839
2,96,18,0.8042,0.8833,0.7940
2,96,19,0.8125,0.8833,0.8241
2,96,20,0.7958,0.9000,0.8090
2,96,21,0.8167,0.9000,0.7940
2,96,22,0.8208,0.8333,0.7940
2,96,23,0.8083,0.8333,0.8090
2,96,24,0.7917,0.7833,0.7990
2,96,25,0.7833,0.7500,0.8040
2,96,26,0.7833,0.7500,0.8141
2,96,27,0.7875,0.7500,0.8040
2,96,28,0.7875,0.7500,0.7990
2,96,29,0.7667,0.7500,0.8241
2,96,30,0.7375,0.7833,0.8392
2,96,31,0.7708,0.8000,0.8241
2,96,32,0.7792,0.8000,0.8141
2,96,33,0.7667,0.7333,0.8291
2,96,34,0.8083,0.8000,0.7940
2,96,35,0.8167,0.8667,0.8090
2,96,36,0.8000,0.8667,0.8291
2,96,37,0.8208,0.8667,0.8291
2,96,38,0.8292,0.9000,0.8191
2,96,39,0.7917,0.8833,0.7990
2,96,40,0.7792,0.8333,0.8342
2,96,41,0.7917,0.8333,0.8191
2,96,42,0.7750,0.8333,0.8291
2,96,43,0.7833,0.8333,0.8191
2,96,44,0.8042,0.8333,0.8693
2,96,45,0.7958,0.8500,0.8693
2,96,46,0.8042,0.8833,0.8442
2,96,47,0.7708,0.8667,0.8291
2,96,48,0.7958,0.8333,0.7990
2,96,49,0.8375,0.9000,0.8291
2,96,50,0.8333,0.8833,0.8492
2,96,51,0.8417,0.9000,0.8392
2,96,52,0.8458,0.9000,0.8492
2,96,53,0.8458,0.9000,0.8342
2,96,54,0.8500,0.8500,0.8392
2,96,55,0.8333,0.8833,0.8392
2,96,56,0.8792,0.8333,0.8342
2,96,57,0.8958,0.9000,0.8442
2,96,58,0.8750,0.8833,0.8593
2,96,59,0.8542,0.9167,0.8392
2,96,60,0.8875,0.8833,0.8593
2,96,61,0.8542,0.9000,0.8543
2,96,62,0.8667,0.8667,0.8543
2,96,63,0.8542,0.8833,0.8593
2,96,64,0.8542,0.8500,0.8543
2,96,65,0.8500,0.8333,0.8693
2,96,66,0.8833,0.8167,0.8693
2,96,67,0.8750,0.8833,0.8945
2,96,68,0.8875,0.9000,0.9095
2,96,69,0.8833,0.8833,0.9196
2,96,70,0.8708,0.8667,0.9246
2,96,71,0.8875,0.8500,0.9246
2,96,72,0.8917,0.9167,0.9045
2,96,73,0.9042,0.9667,0.9095
2,96,74,0.9000,0.9333,0.9196
2,96,75,0.8792,0.9000,0.9146
2,96,76,0.8917,0.9333,0.9397
2,96,77,0.9000,0.9667,0.9397
2,96,78,0.8958,0.9833,0.9095
2,96,79,0.9167,0.9667,0.9095
2,96,80,0.9333,0.9667,0.9095
2,96,81,0.9333,0.9500,0.9196
2,96,82,0.9042,0.9500,0.9296
2,96,83,0.9208,0.9667,0.9648
2,96,84,0.9333,0.9333,0.9497
2,96,85,0.9458,0.9500,0.9397
2,96,86,0.9417,0.9500,0.9447
2,96,87,0.9375,0.9500,0.9497
2,96,88,0.9583,1.0000,0.9447
2,96,89,0.9625,0.9667,0.9849
2,96,90,0.9583,1.0000,0.9749
2,96,91,0.9458,1.0000,0.9799
2,96,92,0.9708,0.9667,0.9648
2,96,93,0.9708,0.9500,0.9799
2,96,94,0.9708,0.9667,0.9749
2,96,95,0.9583,0.9667,0.9749
2,96,96,0.9792,0.9833,0.9548
2,96,97,0.9833,0.9667,0.9598
2,96,98,0.9833,0.9833,0.9648
2,96,99,0.9917,0.9833,0.9899
2,96,100,1.0000,1.0000,1.0000
2,97,1,0.8667,0.7500,0.8040
2,97,2,0.8333,0.6667,0.7588
2,97,3,0.7667,0.6833,0.7638
2,97,4,0.7417,0.7167,0.7236
2,97,5,0.7708,0.7667,0.7538
2,97,6,0.8042,0.7833,0.7588
2,97,7,0.8083,0.7333,0.7839
2,97,8,0.8167,0.8167,0.7688
2,97,9,0.7833,0.8000,0.7638
2,97,10,0.7833,0.8833,0.8040
2,97,11,0.7958,0.8833,0.7889
2,97,12,0.8000,0.8167,0.8090
2,97,13,0.8167,0.8167,0.8090
2,97,14,0.8125,0.8333,0.7990
2,97,15,0.8042,0.8333,0.8040
2,97,16,0.8042,0.8500,0.8291
2,97,17,0.8042,0.8667,0.7940
2,97,18,0.7958,0.9167,0.8141
2,97,19,0.8250,0.9000,0.8040
2,97,20,0.8500,0.9167,0.8090
2,97,21,0.8667,0.9333,0.8291
2,97,22,0.8292,0.8833,0.8241
2,97,23,0.8375,0.8500,0.7990
2,97,24,0.8042,0.8333,0.8141
2,97,25,0.8167,0.8167,0.8342
2,97,26,0.8208,0.8500,0.8191
2,97,27,0.8125,0.8167,0.8191
2,97,28,0.7667,0.8500,0.8090
2,97,29,0.8042,0.8667,0.8543
2,97,30,0.7792,0.8667,0.8241
2,97,31,0.8000,0.8333,0.8392
2,97,32,0.7917,0.8833,0.8693
2,97,33,0.8000,0.8667,0.8844
2,97,34,0.8125,0.8333,0.8392
2,97,35,0.8167,0.8500,0.8291
2,97,36,0.8125,0.8833,0.8442
2,97,37,0.8333,0.8500,0.8492
2,97,38,0.8208,0.8500,0.8191
2,97,39,0.8125,0.8833,0.8191
2,97,40,0.8375,0.8667,0.8392
2,97,41,0.8417,0.8667,0.8492
2,97,42,0.8167,0.8833,0.8593
2,97,43,0.7833,0.8833,0.8593
2,97,44,0.7750,0.9000,0.8844
2,97,45,0.8000,0.9000,0.8693
2,97,46,0.8125,0.8833,0.8844
2,97,47,0.8125,0.8833,0.8492
2,97,48,0.8500,0.8833,0.8593
2,97,49,0.8625,0.9167,0.8593
2,97,50,0.8625,0.9833,0.8844
2,97,51,0.8542,0.9000,0.8744
2,97,52,0.8500,0.8500,0.8844
2,97,53,0.8458,0.8500,0.8693
2,97,54,0.8458,0.8667,0.8744
2,97,55,0.8542,0.8833,0.8744
2,97,56,0.8708,0.8667,0.8643
2,97,57,0.8833,0.8333,0.8593
2,97,58,0.8833,0.8500,0.8643
2,97,59,0.8750,0.8333,0.8643
2,97,60,0.8917,0.8167,0.8794
2,97,61,0.8708,0.8167,0.8643
2,97,62,0.8833,0.8833,0.8794
2,97,63,0.9042,0.9333,0.8794
2,97,64,0.9083,0.9333,0.8794
2,97,65,0.8875,0.8833,0.9095
2,97,66,0.9167,0.9167,0.8945
2,97,67,0.9250,0.9333,0.8844
2,97,68,0.9125,0.9167,0.8995
2,97,69,0.8875,0.9000,0.8995
2,97,70,0.8917,0.9000,0.9196
2,97,71,0.9083,0.9000,0.8945
2,97,72,0.9083,0.8833,0.8945
2,97,73,0.9292,0.9500,0.9045
2,97,74,0.9375,0.9667,0.9045
2,97,75,0.9292,0.9333,0.9146
2,97,76,0.9292,0.9500,0.9246
2,97,77,0.9375,0.9500,0.9497
2,97,78,0.9333,0.9833,0.9196
2,97,79,0.9417,0.9667,0.9196
2,97,80,0.9417,0.9500,0.9447
2,97,81,0.9500,0.9500,0.9698
2,97,82,0.9625,0.9500,0.9648
2,97,83,0.9708,1.0000,0.9598
2,97,84,0.9750,0.9833,0.9548
2,97,85,0.9750,0.9500,0.9447
2,97,86,0.9708,0.9500,0.9447
2,97,87,0.9667,0.9500,0.9648
2,97,88,0.9667,1.0000,0.9648
2,97,89,0.9833,0.9833,0.9799
2,97,90,0.9833,0.9833,0.9749
2,97,91,0.9875,1.0000,0.9749
2,97,92,0.9750,1.0000,0.9749
2,97,93,0.9833,1.0000,0.9950
2,97,94,0.9792,1.0000,0.9950
2,97,95,0.9833,1.0000,0.9950
2,97,96,0.9917,1.0000,1.0000
2,97,97,0.9875,1.0000,1.0000
2,97,98,0.9958,1.0000,0.9950
2,97,99,1.0000,0.9833,1.0000
2,97,100,1.0000,1.0000,1.0000
2,98,1,0.8667,0.7500,0.8040
2,98,2,0.8417,0.6667,0.7839
2,98,3,0.7625,0.6667,0.7839
2,98,4,0.7292,0.7333,0.7487
2,98,5,0.7542,0.7833,0.7538
2,98,6,0.8042,0.8500,0.7588
2,98,7,0.8042,0.8500,0.8040
2,98,8,0.8125,0.8667,0.8241
2,98,9,0.7958,0.8500,0.8241
2,98,10,0.8167,0.8833,0.8442
2,98,11,0.8375,0.8500,0.8241
2,98,12,0.8208,0.8167,0.7940
2,98,13,0.8083,0.8667,0.7940
2,98,14,0.8083,0.8500,0.7889
2,98,15,0.8375,0.8500,0.8241
2,98,16,0.8375,0.8333,0.8442
2,98,17,0.8458,0.8500,0.8090
2,98,18,0.8208,0.8833,0.7990
2,98,19,0.8292,0.8500,0.8090
2,98,20,0.8375,0.8833,0.7940
2,98,21,0.8500,0.8667,0.8191
2,98,22,0.8250,0.8167,0.8291
2,98,23,0.8250,0.8167,0.8040
2,98,24,0.8083,0.8000,0.8191
2,98,25,0.8208,0.7667,0.8241
2,98,26,0.8292,0.7667,0.8191
2,98,27,0.8083,0.7667,0.8241
2,98,28,0.8083,0.7833,0.8090
2,98,29,0.8042,0.7500,0.8141
2,98,30,0.7875,0.8000,0.7990
2,98,31,0.8125,0.7833,0.8141
2,98,32,0.8167,0.8500,0.8241
2,98,33,0.7958,0.8333,0.8442
2,98,34,0.7917,0.8500,0.8141
2,98,35,0.8083,0.9167,0.8241
2,98,36,0.8167,0.9000,0.8593
2,98,37,0.8250,0.9167,0.8794
2,98,38,0.8250,0.9167,0.8291
2,98,39,0.7917,0.9333,0.8191
2,98,40,0.7917,0.9167,0.8593
2,98,41,0.7917,0.8500,0.8593
2,98,42,0.7708,0.8500,0.8593
2,98,43,0.7750,0.8667,0.8291
2,98,44,0.8083,0.8833,0.8543
2,98,45,0.8292,0.8833,0.8643
2,98,46,0.8250,0.8833,0.8643
2,98,47,0.7917,0.8833,0.8291
2,98,48,0.8125,0.8000,0.8090
2,98,49,0.8625,0.9000,0.8141
2,98,50,0.8542,0.9333,0.8543
2,98,51,0.8458,0.9333,0.8342
2,98,52,0.8375,0.9167,0.8543
2,98,53,0.8625,0.9167,0.8693
2,98,54,0.8708,0.9167,0.8844
2,98,55,0.8583,0.9333,0.8693
2,98,56,0.8792,0.9333,0.8643
2,98,57,0.8875,0.9333,0.8543
2,98,58,0.8875,0.9167,0.8593
2,98,59,0.8875,0.9167,0.8744
2,98,60,0.9042,0.9000,0.9045
2,98,61,0.8833,0.9000,0.8945
2,98,62,0.8708,0.8667,0.8844
2,98,63,0.8625,0.9000,0.8693
2,98,64,0.8708,0.8833,0.8643
2,98,65,0.8625,0.8833,0.8744
2,98,66,0.9000,0.9000,0.8794
2,98,67,0.9083,0.9167,0.9095
2,98,68,0.8958,0.9167,0.9146
2,98,69,0.8792,0.9333,0.9146
2,98,70,0.8792,0.9333,0.9246
2,98,71,0.8875,0.9167,0.9196
2,98,72,0.8875,0.9167,0.9196
2,98,73,0.9042,0.9833,0.9347
2,98,74,0.9083,0.9833,0.9347
2,98,75,0.9042,0.9667,0.9397
2,98,76,0.9208,0.9333,0.9497
2,98,77,0.9167,0.9333,0.9447
2,98,78,0.9125,0.9667,0.9296
2,98,79,0.9292,0.9500,0.9045
2,98,80,0.9625,0.9500,0.9095
2,98,81,0.9500,0.9500,0.9497
2,98,82,0.9417,0.9333,0.9397
2,98,83,0.9542,1.0000,0.9548
2,98,84,0.9500,0.9833,0.9598
2,98,85,0.9542,0.9833,0.9497
2,98,86,0.9542,0.9667,0.9397
2,98,87,0.9417,0.9500,0.9397
2,98,88,0.9625,1.0000,0.9347
2,98,89,0.9833,0.9667,0.9749
2,98,90,0.9708,0.9833,0.9799
2,98,91,0.9500,0.9833,0.9749
2,98,92,0.9708,1.0000,0.9749
2,98,93,0.9792,0.9833,0.9849
2,98,94,0.9875,0.9833,0.9849
2,98,95,0.9792,1.0000,0.9849
2,98,96,0.9958,1.0000,0.9698
2,98,97,0.9917,1.0000,0.9698
2,98,98,0.9917,1.0000,0.9799
2,98,99,0.9958,0.9833,1.0000
2,98,100,1.0000,1.0000,1.0000
2,99,1,0.8208,0.7833,0.7990
2,99,2,0.7667,0.7167,0.7236
2,99,3,0.7292,0.6500,0.6533
2,99,4,0.7125,0.7000,0.6382
2,99,5,0.7083,0.7167,0.6382
2,99,6,0.7542,0.7667,0.6432
2,99,7,0.7583,0.7500,0.6935
2,99,8,0.7667,0.7333,0.7387
2,99,9,0.7625,0.7667,0.7387
2,99,10,0.7917,0.7667,0.7186
2,99,11,0.7875,0.8000,0.7387
2,99,12,0.8042,0.7500,0.7739
2,99,13,0.7958,0.7000,0.7387
2,99,14,0.8083,0.7000,0.7688
2,99,15,0.8000,0.6833,0.7739
2,99,16,0.7958,0.7333,0.7789
2,99,17,0.7833,0.7000,0.7688
2,99,18,0.7875,0.7167,0.7236
2,99,19,0.7917,0.7667,0.7387
2,99,20,0.7833,0.8000,0.7136
2,99,21,0.7958,0.8167,0.7286
2,99,22,0.7875,0.7667,0.7186
2,99,23,0.8083,0.8000,0.7035
2,99,24,0.8042,0.8000,0.7236
2,99,25,0.7833,0.7500,0.7538
2,99,26,0.7958,0.7833,0.7739
2,99,27,0.7875,0.8000,0.8040
2,99,28,0.7667,0.8167,0.7789
2,99,29,0.7500,0.7833,0.8040
2,99,30,0.7875,0.7833,0.8191
2,99,31,0.7583,0.8000,0.7940
2,99,32,0.7542,0.7500,0.7940
2,99,33,0.7583,0.7500,0.8191
2,99,34,0.7417,0.7500,0.8141
2,99,35,0.7583,0.7833,0.7739
2,99,36,0.7542,0.7833,0.7688
2,99,37,0.7625,0.7500,0.7990
2,99,38,0.8000,0.7500,0.7789
2,99,39,0.8000,0.7167,0.7789
2,99,40,0.7833,0.7167,0.8090
2,99,41,0.7750,0.7500,0.8141
2,99,42,0.7792,0.7667,0.8141
2,99,43,0.7667,0.7500,0.7940
2,99,44,0.7958,0.7333,0.7940
2,99,45,0.7875,0.7167,0.7940
2,99,46,0.8125,0.7333,0.8090
2,99,47,0.8042,0.7833,0.7839
2,99,48,0.8083,0.8167,0.7588
2,99,49,0.7833,0.8500,0.7889
2,99,50,0.7583,0.8333,0.7789
2,99,51,0.7708,0.7333,0.7688
2,99,52,0.7458,0.7333,0.7739
2,99,53,0.7417,0.8000,0.7487
2,99,54,0.7458,0.7833,0.7236
2,99,55,0.7667,0.7667,0.7387
2,99,56,0.7750,0.7667,0.7638
2,99,57,0.7833,0.7833,0.7839
2,99,58,0.7833,0.8000,0.7688
2,99,59,0.7875,0.8500,0.7538
2,99,60,0.8208,0.8500,0.7789
2,99,61,0.7958,0.8333,0.8090
2,99,62,0.7958,0.8000,0.7990
2,99,63,0.7958,0.8167,0.8342
2,99,64,0.7875,0.7833,0.8241
2,99,65,0.8125,0.8000,0.8342
2,99,66,0.8083,0.8667,0.8342
2,99,67,0.7792,0.8833,0.8342
2,99,68,0.7792,0.9000,0.8191
2,99,69,0.7917,0.9167,0.8090
2,99,70,0.7875,0.8833,0.8090
2,99,71,0.7792,0.8500,0.7839
2,99,72,0.7708,0.8500,0.8241
2,99,73,0.7750,0.8167,0.8191
2,99,74,0.7833,0.8000,0.8141
2,99,75,0.7792,0.8333,0.8090
2,99,76,0.7917,0.8333,0.8040
2,99,77,0.8000,0.8667,0.8442
2,99,78,0.7792,0.8000,0.8392
2,99,79,0.8042,0.8167,0.8241
2,99,80,0.8083,0.8667,0.8392
2,99,81,0.8083,0.8500,0.7990
2,99,82,0.8083,0.8167,0.7839
2,99,83,0.8125,0.8167,0.7940
2,99,84,0.8542,0.8500,0.8241
2,99,85,0.8583,0.9000,0.8342
2,99,86,0.8250,0.9333,0.8744
2,99,87,0.8708,0.9667,0.8794
2,99,88,0.8708,0.9333,0.8442
2,99,89,0.8583,0.9333,0.8844
2,99,90,0.8708,0.9667,0.8995
2,99,91,0.8958,0.9833,0.8794
2,99,92,0.9292,0.9833,0.8844
2,99,93,0.9417,0.9833,0.9246
2,99,94,0.9583,0.9667,0.9397
2,99,95,0.9708,0.9833,0.9447
2,99,96,0.9708,0.9667,0.9648
2,99,97,0.9792,0.9500,0.9849
2,99,98,0.9875,0.9667,0.9849
2,99,99,1.0000,0.9833,1.0000
2,99,100,1.0000,1.0000,1.0000
2,100,1,0.8667,0.7500,0.8040
2,100,2,0.8333,0.6667,0.7588
2,100,3,0.7667,0.6833,0.7638
2,100,4,0.7417,0.7167,0.7236
2,100,5,0.7708,0.7667,0.7538
2,100,6,0.8042,0.7833,0.7588
2,100,7,0.8083,0.7333,0.7839
2,100,8,0.8167,0.8167,0.7688
2,100,9,0.7833,0.8000,0.7638
2,100,10,0.7833,0.8833,0.8040
2,100,11,0.7958,0.8833,0.7889
2,100,12,0.8000,0.8167,0.8090
2,100,13,0.8167,0.8167,0.8090
2,100,14,0.8125,0.8333,0.7990
2,100,15,0.8042,0.8333,0.8040
2,100,16,0.8042,0.8500,0.8291
2,100,17,0.8042,0.8667,0.7940
2,100,18,0.7958,0.9167,0.8141
2,100,19,0.8250,0.9000,0.8040
2,100,20,0.8500,0.9167,0.8090
2,100,21,0.8667,0.9333,0.8291
2,100,22,0.8292,0.8833,0.8241
2,100,23,0.8375,0.8500,0.7990
2,100,24,0.8042,0.8333,0.8141
2,100,25,0.8167,0.8167,0.8342
2,100,26,0.8208,0.8500,0.8191
2,100,27,0.8125,0.8167,0.8191
2,100,28,0.7667,0.8500,0.8090
2,100,29,0.8042,0.8667,0.8543
2,100,30,0.7792,0.8667,0.8241
